"Data Source","World Development Indicators",

"Last Updated Date","2018-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Antigua and Barbuda","ATG","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","11.1010721599807","11.3268792710706","11.9748017323809","11.684528144834","11.3747645951036","11.8971615908895","12.8129360584421","12.7820932886647","13.6122246205502","13.0602144624691","13.1775168786096","13.915328177672","14.4221049084578","14.6217508336346","14.4571722228669","16.8064158204469","17.8935107353859","17.4711328409446","17.8491817021358","17.3766844487144","17.2266658737474","17.8202282607268","17.7487896871676","18.6632719358945","18.3196282065083","18.8940836450187","18.978471929084","18.9209776892569","18.0270840715463","17.3551273489377","17.203445532224","18.1584040207585","18.9984368285092","18.8827831000362","18.3159607028959","17.9681547918976","17.8880962541399","17.562620458469","17.5778850819655","17.933655394525","17.7530365902512","17.7354888236111","17.5256023377546","17.566028391179","17.4115856876269","17.4780163516083","17.365177103093","17.2448135069521","17.1579959094306","17.5498697668509","18.0040508420757","17.8473840115368","18.0702950445151","17.9940937291534","17.8151376781514","18.144285523458","18.8628189385956","",
"Austria","AUT","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","12.7455775207614","12.496313475303","12.7796071547905","13.2489677293722","13.3001889893073","13.4279181998776","13.7293662742236","14.6301801027666","14.8230286357765","15.1459129274442","14.1006857423527","14.1771338413566","14.0309226392596","14.466463972666","15.1183334308868","16.538151102802","16.9240652130263","16.7557670773208","17.3913942672488","17.2592864457431","17.27115584273","17.6952577261325","18.0715018705353","18.0711511168905","18.1129246024235","18.2992009003481","18.5036817405152","18.4708257887704","18.2358274729415","17.9132202980724","17.7060622437131","17.8854529567489","18.2125877059959","19.0109349295304","19.1527266155308","19.2958389660761","19.2796046562282","19.3505682591318","19.2820339500641","19.6049773319262","19.0012587633109","18.7792336363737","18.6408710565566","18.7850159098631","18.6782277702345","19.1392991275058","19.0524203447445","18.5580944888084","19.0645036315294","20.4446459259942","20.4925476679965","19.89656808887","19.8606923693557","19.9159427520344","19.8078037097048","19.8649830996649","19.9951502549187","",
"Azerbaijan","AZE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5989085948158","19.4236526946108","17.7195493869422","30.1243936288053","23.5126004397383","12.7940762958103","12.0176825341062","12.6125612675254","15.1588957804117","15.6139737436028","9.45007736164982","8.96563699300173","8.68754824790019","10.0625928776324","10.7840896568702","10.3661321621082","10.82736155483","10.0703443169197","8.49511176664042","11.1234077215848","10.8814317673378","10.1276832686917","10.1941765307614","11.126637104259","10.8682685464466","12.4082383229128","13.1371536056801","",
"Burundi","BDI","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","2.67857156523324","2.58620699847121","3.27868843244904","4.51127823425373","5.36912735204978","6.94510704275747","7.0991406703324","7.26555990000641","7.79975046787274","8.28576578741813","9.77160049154625","10.5845767208921","12.9235855784102","11.5827896415946","12.5827985067765","11.5459675984158","8.70704009763262","11.150975482059","13.7945349897943","12.8489010247825","9.21771444173027","9.06962398325043","10.6590645904156","8.31528542192374","7.81917814015283","7.83191993717172","9.83957842872865","9.69214042516666","10.7064831144218","10.1842788681871","10.8160802153932","10.768393283561","19.2375890021016","20.4914437774664","17.4139248520428","19.0502875515238","19.9923983276321","16.7736289381564","17.1414292853573","18.1598594642073","14.8566983263618","15.5330738165848","14.7329868449071","17.46133527299","19.2272662954525","18.9916418404502","19.7910971978316","28.0141094676573","30.1553194829661","28.8479392293305","31.5729828105959","27.9941763587094","24.209089320379","22.0903369812582","21.0474485219118","21.0881246438116","21.4655812027289","",
"Belgium","BEL","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","15.5043540132695","14.8660961690956","15.3126039006669","16.1974635145432","15.6009306467194","15.9482711472137","16.3740908272683","16.7980417392359","16.959674756981","16.9944350313235","16.6565404687201","17.6321606797242","18.1437258458672","18.4221142743291","18.7818722435516","20.981687267206","21.137507336769","21.6640928566126","22.4532983415446","22.7850830116046","22.6906864605787","23.9133220125009","23.5747925695684","23.2342881123844","23.1643832522207","22.6539068162856","22.5088783970216","22.3443150636198","20.9767322214459","20.2947740378903","20.058103879023","20.6986611202908","20.7958946880853","21.1269789051092","20.9357872370309","21.1312671360078","21.5048086897247","20.9557783887769","20.8567032397172","21.0158623569972","20.8744026457854","21.2786938782881","21.9163754325794","22.3516070995784","22.0352595219189","22.1078474178826","21.8922550243815","21.5865975269246","22.5543888863627","24.0213130814714","23.554856813398","23.7736750879635","24.26079373915","24.4907857933353","24.3335177004968","23.9281377425718","23.5702345169016","",
"Benin","BEN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","10.154439717883","10.1673019035612","10.8489920771159","10.6261734579732","9.13581731876019","8.8482979280316","8.22738368372008","9.21188945447672","8.99412488758258","8.92540812571392","9.73846488382712","10.0472007324133","10.1436000883903","9.96264266073984","8.61371534699504","9.25121675574385","8.59274336743383","8.30837051951837","8.31587542724965","8.02498182225647","8.64261205374082","9.15807413211855","10.4896780742547","14.4226166792559","13.6294383114451","15.3682469537862","15.2582730266091","15.5464031572569","13.1901490234151","11.0843237643575","17.5694732161861","16.1816148887447","15.7527458695796","15.2546525626767","15.6329615151681","14.4476469440652","13.5120955507393","13.2129732588972","13.1155135588307","12.1912927963287","12.0653837743276","12.0374611900036","11.6016909347111","13.0936646400564","12.9950598677049","13.4383139947904","14.4408494179776","14.2677385529535","15.3908769293385","16.868584387682","16.8530212618041","16.3891299631156","16.6646644722616","16.5126663424555","15.3182623189916","17.0157228215429","11.9154003451604","",
"Burkina Faso","BFA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","7.42652061799036","7.65368707769187","7.54839971644615","7.38639910682372","6.98224993873381","5.05104759671214","4.59710973929227","4.31956607499053","6.0585138769122","5.91215080696169","6.94499680740708","7.1359711958396","7.26553990634849","8.08218713174988","8.26565505828738","12.8924457015457","10.1323687257735","10.032371953129","10.0480543566992","10.7946973694178","9.22918835244672","9.25421566231758","13.7860096604093","14.3770613922595","13.0435475018617","17.3024484427189","18.9923328409924","19.9395756897688","20.0199480353779","20.1382242743815","21.0569952699417","21.6910996512529","21.7335283551021","21.3402148170525","26.0649175414308","25.1986855456088","24.389594090162","23.7332628818686","22.2973561174748","17.8338020448015","20.6575367313622","25.7939664873865","21.1843742447164","19.8722850133103","20.7745841081039","19.7694180443221","21.5721241312514","23.8523835466504","21.3644090249461","21.633004024233","20.6403000649118","20.5653316132847","20.8441845721609","21.3199482310789","22.5538305971925","23.1917055632689","","",
"Bangladesh","BGD","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","6.19158078945777","6.35294149088275","6.31308914411734","6.94155899191981","8.36051799076559","9.05819691540059","12.9510654302968","11.2048757860753","11.9774314526507","13.2543821183939","13.3772410923478","","","3.93877814067019","4.64272057478671","3.16378396543982","4.06794100708768","5.08923904100949","4.87557087798912","6.28376859918816","6.14104064791632","4.39132011605416","4.43233517127319","4.3091271083747","4.34462740554859","4.03063329644585","4.20118152968138","4.14317368059806","4.16537536251982","4.15394423380197","4.05325016763114","4.13633163394744","4.45122187024089","4.95383869591304","4.88315945317799","4.62988612520877","4.72749921814699","4.90298208959861","5.12567978040796","5.03961520253427","4.97312138319291","4.84565983723317","5.02264856478482","5.12829861719188","5.17438311061483","5.18022516467283","5.44007855680545","5.35945621469055","5.17827687820651","5.09374516609514","5.07532583559895","5.0974466876342","5.03934251843094","5.11613164205746","5.33752075651661","5.40424073800658","5.89248883221456","",
"Bulgaria","BGR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","13.6985770229925","14.7350636278668","15.0105125288664","15.4960992265534","15.1302931081845","16.5753958392774","16.9478674637896","16.8729281465483","16.3238588502834","16.5346949913086","18.1865848876199","19.033161385409","20.3361553784861","18.8558046169287","17.1893074581431","16.749101795043","12.1688352776788","11.6325280214781","14.6747165594155","19.525358936256","20.0073903838827","19.9612325723461","19.8286867386061","20.6780332368622","19.9736239235223","18.8283764407774","18.7051968403015","17.3371245966855","17.1451387447616","16.7473443500731","16.4768308037072","15.8481063780818","15.8104136219019","16.9868928647764","16.864004305218","16.1298211611901","15.6570866430327","",
"Bahrain","BHR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","13.0299628702185","14.4642994094639","17.0192588269624","18.1216177727143","20.5788287368063","22.7805695142379","27.2196479916354","24.3766680552508","24.3660656562029","24.5542713567839","24.2140342052314","23.3911390217203","23.8580385132109","22.272797013246","21.0184378991861","20.8465954736108","20.2371102400344","19.4822594779768","20.7646982925466","20.815425620222","16.2089273761149","17.2603988777543","17.9992888955745","17.3160243124794","15.4384074937","14.0567535152193","12.7127437876371","12.0997787155712","11.0692862218884","13.9783437703266","12.9279627313903","13.8729205175601","15.4423123163123","15.5378030171142","16.1226339795663","17.6445658155122","17.0455719448928","",
"Bahamas, The","BHS","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","15.3295932678822","15.4252763094666","12.6162473577604","12.506552834569","13.8310550297932","13.2357599949313","13.7349953831948","12.9342021459017","12.4574487205347","12.1375126390293","12.0265295514565","","13.5620509470934","12.8591282375237","14.1612774656398","13.7430041814088","12.8716041397154","14.8106781221233","13.8874307378244","14.3216957605985","11.6602726118845","11.0656083731015","10.66882038654","10.7526575838492","11.2082110887939","11.0720098143201","11.2960741321773","11.6469114498973","11.3311036199061","11.8964224612169","11.7327860236981","12.9986661816418","14.7314578005115","14.5385587863464","15.9822560202788","13.0879156755748","13.7714007417675","13.2186134012062","12.2081850533808","12.7253192207285","",
"Bosnia and Herzegovina","BIH","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5062363398732","24.2946030901236","21.4999961358102","21.6055206322727","20.8767669752429","20.8354602371451","22.095936687993","23.4448950985785","23.1157573995899","23.0977983445859","23.2690557154466","22.8155798436328","22.867766791636","21.981352916662","20.9576247227296","",
"Belarus","BLR","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7875288683603","21.239954075775","15.6733369388859","18.5005886412536","20.5112065283367","20.5500541174571","20.5516912080534","20.3220509985413","19.8647148069012","19.5036442887835","19.4785302940726","21.5527682668344","21.0292941775096","21.3793046864744","20.6031789213431","20.785312392899","19.2073624585262","18.5231764837859","16.5249771170222","16.7352530736557","16.0213954939935","13.4483555468763","13.5666972902762","13.4298113058447","13.7542695534472","14.9217643769907","16.0496981596965","",
"Belize","BLZ","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","17.1501925545571","19.0254017625713","23.486750348675","23.7301587301587","19.7961119013751","21.1092517332058","20.4959403116085","17.8629542578196","16.57669101302","15.2003304419661","12.9282169228907","13.0081629876726","13.5234006851278","14.8402653707434","15.2866068235973","14.2812337335223","14.1408467129977","14.5307985374308","14.3324792601138","13.5036893075623","12.9075298671408","13.0926893588264","14.3048346319832","14.6211120939609","13.9588767924995","14.4496806315758","14.1757653345354","15.0368743071878","15.3768363821168","15.9039976783102","15.946876039308","15.4286945766171","14.9831622176591","15.2350876090584","15.0765578124486","15.4964325473435","","",
"Bermuda","BMU","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5866493707437","15.4990569969365","16.0250350807122","15.9035325633039","15.011545272359","","","","",
"Bolivia","BOL","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","4.44711548082702","5.45118504674527","4.98557790718925","5.78760749149766","5.13657986069287","6.4830245013408","6.77435101653752","6.21184056634096","8.33531721600961","8.72628180244318","9.69877523998676","10.335023820501","10.1614832535885","9.85241166462232","9.39418455241993","10.4804854732117","10.8452687995025","11.7294560319599","12.6871625754634","15.067065735506","13.8415517431462","13.2906743573745","11.8016428120595","9.02830394855487","13.3095990804514","10.5612981043531","9.44747468681375","11.1257076302175","11.3865161260469","11.940658769649","11.7554815291402","12.0747310492591","12.8705016251926","13.3704368323947","13.5679063459267","13.5726201085383","13.3272665510055","13.9035290335436","14.2188707156496","14.7978924821168","14.5392995429176","15.7241301024253","15.9678900985173","16.5211421234038","16.2585365062674","15.9745575839224","14.3542327093529","14.0589657214418","13.277374463191","14.708765111562","13.831218450538","13.7771014040216","13.4396269362904","13.8415143166658","14.7070464338469","17.4952582182004","17.5278294583476","",
"Brazil","BRA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","14.1041493442962","14.6447410701511","11.6747800219492","12.8841447701273","11.7133119807703","10.8725993337223","11.1502716867255","11.5379421311238","11.1329005062325","10.814708261101","11.3246527269795","11.0226400454096","10.7529260267313","10.4453941865911","9.74323820334986","10.6375240633368","10.5208152880654","9.43555428163941","9.6553512684355","9.7406333301681","9.19810304233671","9.31844600809667","10.005735337213","9.66074437458691","8.28479429422943","9.86933499207352","10.6740955006695","12.1635908857337","12.5918983628166","15.4991373289569","19.2920567627554","17.8996782005772","17.0630311963889","17.6640194913084","15.8317941934019","18.6408871197043","19.7508549153391","19.5353585641678","20.0705142210663","19.7827364070052","18.7677686384626","19.3432520923332","19.8096706851479","19.0774358523613","18.4676286553441","18.8899853679931","19.0389507978999","18.9429845570079","18.8394248767526","19.65065515285","19.0168578433479","18.6692340842276","18.5300824963238","18.892479001219","19.1535247221295","19.7225531166029","20.1803444927672","",
"Barbados","BRB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1147561125445","13.4410067130719","12.2200010251679","12.5987121856397","12.1218424276041","12.0870425321464","13.030303030303","12.7335491672193","13.1559829799011","12.7364563731802","13.270863366971","13.4968636195915","14.3472362443211","18.9535398567873","17.3189921322577","16.3638929515305","14.407996985824","16.7725891130146","18.3252664250212","20.1971109933357","18.7038427487589","18.9094380913557","14.4050597571059","14.3165311653117","13.8661342996951","13.3350784769259","","",
"Brunei Darussalam","BRN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","17.2769665927681","17.2899220329194","9.27163618782173","7.49976341440333","4.25801775684001","3.85429138442866","8.30048514251061","4.3796411729633","5.52298504191551","9.45358756262386","","","","","","24.3020327388054","22.0184923993105","22.5801407349492","23.3308877476156","25.8365993367501","27.0222649367291","26.7511177347243","25.2183557465687","25.1652196449397","29.8672566371681","28.6135693215339","25.8143719339021","29.3985595498528","27.1697936773804","24.0677854177388","22.0528860999868","18.408700104511","18.0617586059322","22.6204729528401","17.140980198942","23.2876185839744","22.1508828250401","18.7272025061151","18.4388522455153","20.1643182119352","21.4184161450544","25.059061761728","26.2231790589662","",
"Bhutan","BTN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","22.8903593382659","19.2652093675133","19.8120005212508","20.4323919020245","23.5540957088547","23.7336413293618","18.5823297390641","14.0257754633714","12.6146681024233","19.6263767518132","14.9163450222614","17.8524873469111","18.6936883788606","16.4309163620348","14.8674902267441","11.9301705394731","20.809414600545","21.9285257542216","19.5400719322314","18.1404216722507","21.9447190586068","21.5357776389419","20.6482190095176","20.4305431866495","20.8811626363196","21.908165631208","21.2527640401893","19.1173148126917","18.9474104924741","21.3686012969406","19.9840658234134","20.0680820482637","19.1796513190974","17.3413147286351","16.8923040374484","17.7660122568866","16.8560535107429","",
"Botswana","BWA","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","18.135720574745","19.4435112458697","20.9110968640238","22.2442433184324","23.510119029672","25.609756097561","26.2872628726287","25.8029227458115","23.6842105263158","20.7020702070207","18.7817258883249","16.3546255506608","13.3359559402046","14.5175568014163","17.2156768453955","18.9796306872263","21.3910355486862","23.1558185404339","21.1269045914715","19.4103561807842","21.3389121338912","24.8080133555927","26.0513851011913","25.8467161799588","25.01163837249","22.982625710177","23.96728954106","26.8964994696166","23.8895322387196","22.6641774830813","24.1366353059618","24.2285857667095","26.3577544324924","27.9966727197243","28.6236510240848","30.0544448002928","26.1937709821345","28.1823241196434","30.0691562932227","27.4109473451781","24.9027290058887","23.4866322167786","22.3791259879126","22.0087160576493","20.5323439366629","19.4007450572658","17.0378523144023","17.5947805427719","20.3512591725774","21.0895434476663","19.7565055668383","18.0965859617714","18.9421690424643","18.5483075517128","19.9342102835771","20.597600647169","18.2374879290709","",
"Central African Republic","CAF","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","19.2727184145465","19.2053010065348","20.3278663198068","19.5583591278648","22.4137898186687","22.2222195121951","21.39175","22.0843622828784","20.0105965584134","20.0479581961591","20.0881471956782","18.9288884777415","18.9503350949702","19.5222723644682","19.9309088309617","17.1284111267617","13.5432088928683","12.3562940971371","14.0803486708568","15.6304696493159","15.1425190089695","14.9894076270064","15.9007668165096","16.8924061576793","14.2447067139079","15.1284921952412","15.5874096545194","17.4631935324789","16.1320033550278","15.800972476971","15.3797912072504","16.6300792398737","17.1265884090623","15.2500807781211","16.4836978602384","14.9132906447296","12.9066062055561","11.854070023441","11.4603028301176","16.9832365235768","16.284531790337","14.0101371633625","13.8293755305992","10.357838835437","10.4326000330075","8.70797373464736","6.85806323707386","6.36476833142881","7.05239848752197","7.46486586380658","8.23018694396378","7.86513718060948","7.35315962460261","10.2355010199933","8.20859003141163","7.67568697799852","7.26630174737418","",
"Canada","CAN","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","14.5536820924809","16.4058592655587","16.0853469634139","15.7761862345031","15.6783698185053","15.6325964866801","16.4225127945315","17.7746992634821","18.4967536545696","19.0389720943453","20.8195203260398","21.0496346740654","20.9148013562486","20.2070155235111","20.5393224910697","22.1050187780786","22.023273003698","22.6130269851011","22.1183271354898","21.3846055106452","21.6054496533269","21.4741188872334","23.0328900931554","22.7550745667646","22.118750312335","22.1408422426341","22.1847649918963","21.5961505509454","21.2057636038379","21.4502874327754","22.6999539680547","24.1032930856214","24.5271424361644","23.9640186514246","22.7487533359426","21.7277281648498","20.8286125343194","19.9190841485028","19.9052592833633","19.3873101459895","19.17024982311","19.5782570001885","19.8491406126519","19.966648404602","19.4837955555155","19.1370953855534","19.3050964108867","19.3010374113777","19.7685554620512","22.0202058869504","21.52604096789","21.195340811629","21.1086411733984","20.7558028006906","20.3145946597795","20.903739565324","21.1050225349373","",
"Central Europe and the Baltics","CEB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8914438526926","22.1255920257201","21.8123092189547","21.009232118368","19.3627827033523","19.2858086242733","18.5816107689246","18.4287655251206","18.2861050883738","19.1698325405912","19.0393479919899","18.9724146636724","19.0497303254976","19.9564993744017","18.8959006635993","18.8836389813813","18.7767830942183","18.1114406400848","18.574057182856","19.5550368583361","19.2324209377872","18.3738588100242","18.1373689218222","18.15527809222","18.097923953704","17.9176910535657","17.9484057662324","",
"Switzerland","CHE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","7.57774027762409","8.27508295408344","8.66615562499975","9.02609794880439","8.94992828430335","8.25473981116681","8.19830185296942","8.09203318461416","8.16453765409396","8.27404686201665","","","","","","","","","","","10.0400041938547","10.2087582260017","10.4666789198881","10.7643816749291","10.5509380185685","10.6653617672823","10.8145409382177","10.7602996831286","10.9613551945625","11.4127770961026","11.5713386078555","12.0209793989654","12.4806520623077","12.2854289749056","12.2606276503671","12.156715127122","12.2544718052482","11.9414916605211","11.7148020244961","11.7428160310592","11.577079857404","11.6783167164526","12.0631933766046","12.2464452730199","12.0063478031448","11.8225655214975","11.3136203250901","10.9092748397651","11.0434408850715","11.7763354893724","11.6020981591211","11.6813615872023","11.8588578247993","11.9317521868358","11.9709262942237","11.9458850534103","11.9753340777578","",
"Channel Islands","CHI","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","9.77659809776598","9.95917723391248","10.5406267308951","9.18503489872204","9.10650173699435","10.2255108866431","10.6985023546856","10.6661671414952","10.6040292884745","10.5895090432103","12.206273217664","14.5956432219613","15.2940832918964","12.5125645356943","15.0725307246113","14.8560134817802","13.3296560547252","13.9442944545403","13.8958691899001","13.5922753168733","11.8228765384642","12.4403622659319","14.7199202662335","13.7399099484368","13.2639455719343","12.4942490835824","11.8027243840664","10.1187186144972","9.61336647409892","9.2980260758278","8.93258805943321","8.85208890469817","8.81462498001727","9.05169323954334","8.88603055669025","8.72756388855114","10.9916591311147","11.1208286665813","11.3906197202927","12.1847920968507","12.0825633262672","12.1215590438429","12.2197261562008","11.7197354302193","10.9617135122447","10.5765825272496","9.92531047760457","10.2527196827343","11.0713894318291","12.4168845550206","12.1087408531597","11.9134875923153","11.9248597537171","12.3008203151333","12.8177939641071","13.1823813051138","13.5403334113306","",
